,Unnamed: 0,id,imdb_id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
5840,5840,192136,tt2304771,0.229656,35000000,27330000,Mandela: Long Walk to Freedom,141,Drama|History,12/6/13,165,6.5,2013,32761167.3459148,25581791.5303958
5841,5841,158739,tt2027064,0.229398,0,0,Blue Caprice,93,Crime|Drama|Mystery,9/12/13,28,5.3,2013,0.0,0.0
5842,5842,185574,tt2510998,0.229009,0,0,Louis C.K.: Oh My God,58,Comedy,4/13/13,45,7.5,2013,0.0,0.0
5843,5843,167733,tt1727885,0.228779,0,0,Vamp U,100,Action|Comedy|Horror,3/5/13,22,4.4,2013,0.0,0.0
5844,5844,219247,tt2978716,0.228336,1000000,0,Zombie Night,88,Horror,10/8/13,13,2.9,2013,936033.352740424,0.0
5845,5845,231474,tt2963232,0.228099,0,0,The Hunters,85,Adventure,10/25/13,70,4.6,2013,0.0,0.0
5846,5846,205220,tt2431286,0.227851,12000000,100129872,Philomena,98,Drama,11/1/13,360,7.4,2013,11232400.232885,93724899.7976296
5847,5847,161143,tt2702348,0.226483,0,0,Madly Madagascar,22,Animation|Comedy|Family,1/29/13,29,6.2,2013,0.0,0.0
5848,5848,220494,tt1776086,0.151377999999999,0,0,Bettie Page Reveals All,101,Documentary,11/22/13,10,7.0,2013,0.0,0.0
5849,5849,172631,tt1821426,0.224882,0,0,Family Weekend,105,Comedy|Drama,3/28/13,43,6.2,2013,0.0,0.0
5850,5850,172386,tt2221648,0.224842,0,0,Return to Nim's Island,90,Family|Adventure,3/15/13,24,4.9,2013,0.0,0.0
5851,5851,191566,tt1946310,0.223863,0,0,Crazy Kind of Love,100,Comedy|Drama|Romance,5/31/13,11,5.6,2013,0.0,0.0
5852,5852,217708,tt3074732,0.222776,10,11,Hross Ã­ oss,85,Drama|Romance|Comedy,8/30/13,11,6.5,2013,9.36033352740424,10.2963668801446
5853,5853,180679,tt1801096,0.222628,0,0,Sexy Evil Genius,85,Comedy|Drama|Mystery,4/9/13,18,6.2,2013,0.0,0.0
5854,5854,139519,tt1929308,0.220882,0,0,Magic Magic,97,Thriller,7/26/13,42,5.3,2013,0.0,0.0
5855,5855,113148,tt2195548,0.218887,725000,0,Prince Avalanche,94,Comedy|Drama,8/9/13,70,6.1,2013,678624.180736808,0.0
5856,5856,254918,tt1641401,0.357926,0,0,Louder Than Words,95,Drama,10/11/13,11,6.1,2013,0.0,0.0
5857,5857,236028,tt3331512,0.21824,0,0,Castello Cavalcanti,8,Comedy,11/14/13,39,7.0,2013,0.0,0.0
5858,5858,159138,tt2499076,0.218097,0,0,The Crash Reel,108,Documentary,6/10/13,23,7.9,2013,0.0,0.0
5859,5859,209799,tt2390962,0.217353,0,0,The Unknown Known,102,Documentary,8/29/13,19,7.4,2013,0.0,0.0
5860,5860,118289,tt1758595,0.457265,15000000,21766271,Diana,113,Drama|Romance,9/19/13,122,5.0,2013,14040500.2911063,20373955.6207866
5861,5861,226979,tt2407380,0.280992,0,0,Test,89,Romance|Drama|Music,6/29/13,23,7.1,2013,0.0,0.0
5862,5862,154282,tt2364949,0.2162,0,35022,Touchy Feely,89,Drama,1/19/13,22,5.4,2013,0.0,32781.7600796751
5863,5863,171581,tt2334841,0.215019,0,0,The Marine 3: Homefront,86,Action,3/5/13,16,4.7,2013,0.0,0.0
5864,5864,215814,tt2186783,0.213141,0,0,Forbidden Ground,95,War|Action|Drama,8/16/13,25,6.0,2013,0.0,0.0
5865,5865,221510,tt3102360,0.212741,0,0,Dear Dumb Diary,84,Family,9/6/13,11,6.6,2013,0.0,0.0
5866,5866,246569,tt2934844,0.211825,5000000,0,Jinxed,75,Family|Fantasy|Comedy,11/29/13,19,7.0,2013,4680166.76370212,0.0
5867,5867,201847,tt2381931,0.210901,4000000,0,Compulsion,88,Thriller|Drama,6/21/13,17,4.9,2013,3744133.41096169,0.0
5868,5868,224076,tt2887322,0.210806,0,0,The Saratov Approach,101,Action|Drama,10/9/13,10,5.2,2013,0.0,0.0
5869,5869,174671,tt2328549,0.210766,0,0,Dark Touch,90,Horror|Thriller,9/27/13,20,4.0,2013,0.0,0.0
5870,5870,238466,tt3345310,0.210564,0,0,David Blaine: Real or Magic,63,Documentary,11/18/13,15,6.4,2013,0.0,0.0
5871,5871,167963,tt2241605,0.206724,0,0,Tesis sobre un homicidio,102,Mystery|Thriller|Crime,1/17/13,34,6.2,2013,0.0,0.0
5872,5872,177699,tt0469021,0.359611,0,0,Alan Partridge: Alpha Papa,90,Comedy,7/24/13,94,6.7,2013,0.0,0.0
5873,5873,229839,tt2805748,0.205676,0,0,Grave Halloween,90,Horror,10/12/13,13,3.8,2013,0.0,0.0
5874,5874,244610,tt2503154,0.204989,0,0,The Den,81,Horror|Thriller,12/12/13,58,5.9,2013,0.0,0.0
5875,5875,232175,tt1657510,0.384555,7500000,1359910,Gimme Shelter,101,Drama,10/17/13,55,6.4,2013,7020250.14555318,1272921.11672523
5876,5876,177203,tt2421662,0.202551,0,0,The Challenger,90,Drama,3/18/13,14,6.5,2013,0.0,0.0
5877,5877,228933,tt2179027,0.245322,0,0,Drones,82,Thriller,10/18/13,10,5.2,2013,0.0,0.0
5878,5878,177566,tt2552498,0.19911,50000,0,Jack the Giant Killer,87,Action|Fantasy,3/12/13,15,4.0,2013,46801.6676370212,0.0
5879,5879,209406,tt2286990,0.199019,0,0,The Right Kind of Wrong,97,Romance|Comedy,10/11/13,68,6.0,2013,0.0,0.0
5880,5880,202141,tt1385956,0.198945,0,0,Particle Fever,99,Documentary,6/14/13,63,6.9,2013,0.0,0.0
5881,5881,214081,tt2191082,0.198091,0,0,A Promise,94,Drama|Romance,9/4/13,25,5.7,2013,0.0,0.0
5882,5882,200481,tt2616880,0.197857,0,0,The Blue Umbrella,7,Animation|Romance,2/12/13,132,7.8,2013,0.0,0.0
5883,5883,179111,tt2375574,0.379547,0,32846,A Field in England,90,Drama|History|Thriller,7/5/13,33,5.8,2013,0.0,30744.9515041119
5884,5884,240881,tt1839482,0.194655,0,0,Free Ride,86,Action|Drama|Thriller,10/10/13,11,5.5,2013,0.0,0.0
5885,5885,237710,tt3004544,0.194328,0,0,Pete's Christmas,86,Fantasy|Family,11/16/13,11,4.8,2013,0.0,0.0
5886,5886,173153,tt1745862,0.168935,0,0,Phil Spector,92,TV Movie|Drama,3/24/13,20,5.6,2013,0.0,0.0
5887,5887,278334,tt3663040,0.19301,0,0,Heatstroke,92,Thriller,12/19/13,21,5.3,2013,0.0,0.0
5888,5888,153738,tt1925435,0.192757,0,0,Frankenstein's Army,84,Action|Horror,1/24/13,41,5.7,2013,0.0,0.0
5889,5889,194101,tt2304426,0.192249,0,0,The Selfish Giant,91,Drama,5/16/13,48,7.1,2013,0.0,0.0
5890,5890,195276,tt2969522,0.18767,0,0,ëª½íƒ€ì£¼,119,Thriller|Mystery|Crime,5/16/13,23,7.0,2013,0.0,0.0
5891,5891,211065,tt2191888,0.187127,0,0,Proxy,122,Drama|Horror|Thriller,9/19/13,19,6.1,2013,0.0,0.0
5892,5892,231001,tt2900624,0.248392,0,0,All Hallows' Eve,82,Horror,10/29/13,29,4.7,2013,0.0,0.0
5893,5893,197624,tt2756412,0.18384,1000000,0,AE: Apocalypse Earth,87,TV Movie|Science Fiction|Action,5/28/13,18,4.1,2013,936033.352740424,0.0
5894,5894,167179,tt2577150,0.182805,1800000,0,DrogÃ³wka,118,Drama|Crime,1/31/13,10,6.8,2013,1684860.03493276,0.0
5895,5895,200462,tt2415464,0.182166,135000,0,Hansel & Gretel,90,Horror,1/7/13,74,4.8,2013,126364.502619957,0.0
5896,5896,121604,tt2113809,0.18031,0,0,The Wee Man,106,Drama,1/18/13,11,5.4,2013,0.0,0.0
5897,5897,239459,tt3088036,0.17972,0,0,No Half Measures: Creating the Final Season of Breaking Bad,120,Documentary,11/26/13,29,8.0,2013,0.0,0.0
5898,5898,242458,tt2797106,0.179649,0,0,ì§‘ìœ¼ë¡œ ê°€ëŠ” ê¸¸,131,Drama,12/11/13,10,7.1,2013,0.0,0.0
5899,5899,240913,tt2857160,0.051172,0,0,Non-Stop,90,Drama|Mystery|Thriller,11/29/13,10,5.7,2013,0.0,0.0
5900,5900,180894,tt2458106,0.27066,0,0,Ninja: Shadow of a Tear,95,Action|Crime|Thriller,12/27/13,60,6.1,2013,0.0,0.0
5901,5901,256742,tt3398788,0.065195,0,0,Hotel Inferno,80,Crime|Horror|Action|Thriller,12/26/13,13,6.0,2013,0.0,0.0
5902,5902,170752,tt2201251,0.327935,4000000,0,The Hot Flashes,99,Comedy,7/12/13,13,4.3,2013,3744133.41096169,0.0
5903,5903,146227,tt2167202,0.367908,18000000,10501938,Getaway,90,Action|Crime,8/29/13,174,5.0,2013,16848600.3493276,9830164.23641207
5904,5904,210913,tt2299206,0.175029,0,0,Blutgletscher,98,Horror,9/27/13,11,5.4,2013,0.0,0.0
5905,5905,222911,tt2513092,0.173264,0,0,The Monkey's Paw,88,Horror|Thriller,10/8/13,16,3.8,2013,0.0,0.0
5906,5906,216156,tt2395417,0.172844,0,0,Still Life,92,Drama,11/28/13,45,7.2,2013,0.0,0.0
5907,5907,245169,tt2597718,0.131381,0,0,Three Night Stand,86,Comedy|Drama,12/6/13,13,4.8,2013,0.0,0.0
5908,5908,190754,tt2717558,0.171647,1052753,466088,On the Job,120,Action|Crime,5/23/13,23,5.9,2013,985411.92019754,436273.913312079
5909,5909,214597,tt2486630,0.170939,8000000,0,Fright Night 2: New Blood,99,Horror|Comedy,8/31/13,46,4.4,2013,7488266.82192339,0.0
5910,5910,173301,tt2505938,0.114529,0,135039,Good Olâ€™ Freda,86,Documentary|History,9/6/13,16,6.5,2013,0.0,126401.007920714
5911,5911,240629,tt3311384,0.169539,0,0,The Class of '92,98,Documentary,12/1/13,24,6.6,2013,0.0,0.0
5912,5912,246449,tt2475846,0.039128,0,0,Against the Wild,90,Adventure|Family,12/29/13,12,5.2,2013,0.0,0.0
5913,5913,158990,tt2166616,0.168658,0,0,Wrong Cops,83,Comedy|Crime,12/18/13,40,5.9,2013,0.0,0.0
5914,5914,164558,tt2515086,0.168549,10000000,0,One Direction: This Is Us,92,Documentary|Music,8/28/13,137,8.0,2013,9360333.52740424,0.0
5915,5915,284019,tt2283584,0.16821,0,0,Phineas and Ferb: Mission Marvel,44,Action|Adventure|Science Fiction,8/16/13,13,5.9,2013,0.0,0.0
5916,5916,191824,tt1536437,0.193823,0,0,Rushlights,96,Crime|Drama|Romance,6/21/13,12,4.5,2013,0.0,0.0
5917,5917,236324,tt2953196,0.166867,0,0,Social Nightmare,91,Drama|Mystery,8/31/13,13,4.9,2013,0.0,0.0
5918,5918,212721,tt1815717,0.166085999999999,0,4793,Gerontophilia,90,Romance|Comedy,8/28/13,16,6.1,2013,0.0,4486.40785968485
5919,5919,226437,tt3092552,0.165783,996519,0,Chce siÄ™ Å¼yÄ‡,107,Drama,10/11/13,13,7.3,2013,932775.020639535,0.0
5920,5920,248842,tt2364006,0.165765,0,0,The Food Guide to Love,0,Romance|Comedy,12/18/13,12,5.6,2013,0.0,0.0
5921,5921,186997,tt2852470,0.164709,0,52164,The Missing Picture,95,Documentary,5/18/13,15,5.8,2013,0.0,48827.2438123515
5922,5922,159622,tt2084953,0.164484,0,0,Terms and Conditions May Apply,79,Documentary,7/12/13,52,6.7,2013,0.0,0.0
5923,5923,241287,tt3384034,0.107333,0,0,Tropico,27,Music|Drama|Fantasy|Romance,12/5/13,24,8.4,2013,0.0,0.0
5924,5924,184846,tt2222206,0.085656,0,0,Dear Mr. Watterson,89,Documentary,11/15/13,13,5.7,2013,0.0,0.0
5925,5925,257874,tt2991296,0.162886,89,0,Beneath,89,Horror,10/8/13,31,4.8,2013,83.3069683938978,0.0
5926,5926,207273,tt2425886,0.161976,0,0,Chilling Visions: 5 Senses of Fear,88,Horror,5/15/13,12,4.7,2013,0.0,0.0
5927,5927,157409,tt2332579,0.35145,0,0,Crystal Fairy & the Magical Cactus,98,Comedy|Adventure,7/12/13,39,5.9,2013,0.0,0.0
5928,5928,192210,tt1922679,0.282226,3000000,0,Open Road,85,Action|Drama|Thriller,4/12/13,11,5.9,2013,2808100.05822127,0.0
5929,5929,192813,tt2518926,0.159291,0,0,Age of Dinosaurs,88,Action|Science Fiction,5/11/13,17,4.4,2013,0.0,0.0
5930,5930,172767,tt2518848,0.184574,3000000,0,500 MPH Storm,90,Action|Science Fiction,2/28/13,13,3.1,2013,2808100.05822127,0.0
5931,5931,197919,tt1813609,0.15234,0,0,A Haunting at Silver Falls,84,Horror|Thriller,5/28/13,14,4.9,2013,0.0,0.0
5932,5932,209901,tt1662293,0.411515,3000000,1675381,Nothing Left to Fear,100,Horror,9/26/13,39,4.6,2013,2808100.05822127,1568212.4945476
5933,5933,161782,tt2381962,0.109305,0,0,Hansel & Gretel: Warriors of Witchcraft,83,Thriller|Horror,1/22/13,12,2.8,2013,0.0,0.0
5934,5934,200204,tt2808968,0.067433,0,0,Prada: Candy,3,,3/25/13,27,6.9,2013,0.0,0.0
5935,5935,209204,tt2934036,0.073357,0,0,The Cheshire Murders,115,Documentary,7/22/13,12,5.3,2013,0.0,0.0
5936,5936,216769,tt2545440,0.147641,0,0,Swindle,90,Adventure|Comedy,8/23/13,29,6.6,2013,0.0,0.0
5937,5937,199556,tt2179226,0.147531,5000000,0,Absolute Deception,92,Action,6/10/13,14,4.4,2013,4680166.76370212,0.0
5938,5938,191562,tt2436516,0.147188,0,0,Go Goa Gone,0,Comedy|Horror,5/10/13,16,5.3,2013,0.0,0.0
5939,5939,164331,tt1659216,0.145455,7000000,0,Spiders,89,Science Fiction|Thriller,2/8/13,17,3.6,2013,6552233.46918297,0.0
5940,5940,153509,tt2081438,0.145114,1000000,0,Zombie Massacre,90,Action|Horror,6/6/13,14,2.9,2013,936033.352740424,0.0
5941,5941,160564,tt2241691,0.144548,0,0,Au bout du conte,112,Comedy,3/5/13,13,5.7,2013,0.0,0.0
5942,5942,202807,tt2910266,0.144297,0,0,Madonna: MDNA World Tour,120,Music,6/22/13,10,7.0,2013,0.0,0.0
5943,5943,169758,tt2180571,0.044625,800000,0,The Stranger Within,90,Thriller|Mystery,5/1/13,14,4.4,2013,748826.682192339,0.0
5944,5944,209355,tt2609222,0.223581,5112027,0,Quai d'Orsay,113,Comedy,11/6/13,55,5.5,2013,4785027.77210957,0.0
5945,5945,131689,tt1986994,0.060833,800000,0,The Wicked,105,Fantasy|Horror|Thriller,3/20/13,21,4.2,2013,748826.682192339,0.0
5946,5946,192345,tt2378884,0.14165,0,0,Cavemen,88,Comedy,10/26/13,17,4.8,2013,0.0,0.0
5947,5947,300302,tt3098812,0.075294,0,0,Comedy Central Roast of James Franco,70,Comedy,9/2/13,20,6.5,2013,0.0,0.0
5948,5948,176570,tt1764647,0.14069,0,0,Shadow People,89,Thriller,3/17/13,19,5.2,2013,0.0,0.0
5949,5949,241958,tt0496375,0.139629,18,0,Prisoners of the Sun,85,Mystery|Action|Adventure|Horror,12/16/13,11,3.5,2013,16.8486003493276,0.0
5950,5950,123107,tt1865393,0.139136999999999,0,0,Hellbenders,87,Horror|Comedy|Thriller,10/18/13,11,5.7,2013,0.0,0.0
5951,5951,224003,tt2333508,0.138832999999999,0,0,Dragonfyre,97,Action|Adventure|Fantasy,9/25/13,17,3.9,2013,0.0,0.0
5952,5952,220677,tt2991532,0.138566,0,0,The Bell Witch Haunting,91,Horror,11/5/13,14,2.9,2013,0.0,0.0
5953,5953,252990,tt2531362,0.138365,0,0,Chariot,94,Thriller|Drama,7/15/13,12,5.5,2013,0.0,0.0
5954,5954,198677,tt2250234,0.071589,0,0,SAGA - Curse of the Shadow,100,Action|Fantasy|Adventure,6/17/13,20,4.8,2013,0.0,0.0
5955,5955,234567,tt2980764,0.135765,0,0,Get a Horse!,6,Animation|Family,11/27/13,52,7.8,2013,0.0,0.0
5956,5956,72359,tt1699755,0.135633,15,0,Peeples,95,Comedy,5/9/13,18,6.1,2013,14.0405002911063,0.0
5957,5957,159154,tt1824254,0.407065,0,602042,We Steal Secrets: The Story of WikiLeaks,127,Documentary,5/24/13,37,6.0,2013,0.0,563531.39175055
5958,5958,177271,tt2465238,0.134512,0,0,Lego Batman: The Movie - DC Super Heroes Unite,71,Animation|Adventure|Family,5/20/13,52,6.2,2013,0.0,0.0
5959,5959,159151,tt2492916,0.134363,0,0,Muscle Shoals,111,Documentary|History|Music,9/27/13,18,6.9,2013,0.0,0.0
5960,5960,218460,tt2274172,0.134357,0,0,The Contractor,87,Crime|Drama|Thriller,9/2/13,10,2.4,2013,0.0,0.0
5961,5961,169865,tt2646378,0.134168,0,0,The Frankenstein Theory,87,Horror|Science Fiction,3/1/13,16,4.6,2013,0.0,0.0
5962,5962,163431,tt2287715,0.133374,0,0,Ego,105,Drama,1/24/13,10,5.6,2013,0.0,0.0
5963,5963,83869,tt1906329,0.08732,0,0,As Cool as I Am,92,Comedy|Drama,6/21/13,25,5.0,2013,0.0,0.0
5964,5964,214100,tt2481198,0.133006,0,0,Sunshine on Leith,100,Music|Romance|Comedy|Drama,10/3/13,30,6.6,2013,0.0,0.0
5965,5965,214096,tt1885299,0.131561999999999,0,0,Lucky Them,96,Drama,9/6/13,11,5.0,2013,0.0,0.0
5966,5966,228676,tt2872810,0.131175,0,0,Mischief Night,87,Horror|Drama|Thriller,10/30/13,18,4.0,2013,0.0,0.0
5967,5967,165864,tt2081194,0.129819,4500000,0,Hansel and Gretel Get Baked,86,Horror|Comedy,2/19/13,48,4.9,2013,4212150.08733191,0.0
5968,5968,164443,tt2377132,0.123869,8000000,0,The Makeover,85,Comedy,1/26/13,16,5.4,2013,7488266.82192339,0.0
5969,5969,186606,tt2782834,0.123435,0,0,iSteve,79,Comedy,4/14/13,15,4.9,2013,0.0,0.0
5970,5970,197393,tt2973408,0.139882,0,0,David Bowie: Five Years,90,Music|Documentary,5/25/13,12,7.1,2013,0.0,0.0
5971,5971,171795,tt2507128,0.118314,0,0,Birth of the Living Dead,76,Documentary,10/18/13,13,6.1,2013,0.0,0.0
5972,5972,238234,tt3258142,0.165605,0,0,Top Gear: The Perfect Road Trip,84,TV Movie|Action|Adventure|Documentary,11/17/13,35,7.6,2013,0.0,0.0
5973,5973,137968,tt1714833,0.1162,11000000,0,Drift,113,Drama,7/23/13,45,5.6,2013,10296366.8801446,0.0
5974,5974,159211,tt2378191,0.115346,0,0,The Haunting of Helena,87,Horror|Thriller,1/14/13,17,4.5,2013,0.0,0.0
5975,5975,194722,tt1483324,0.245457,2500000,0,At Middleton,101,Romance|Comedy,5/17/13,29,6.0,2013,2340083.38185106,0.0
5976,5976,226360,tt3077060,0.113051,0,0,House of Versace,85,TV Movie,10/4/13,11,6.0,2013,0.0,0.0
5977,5977,245597,tt3694790,0.039995,0,0,ìºì¹˜ë¯¸,115,Comedy|Romance,12/18/13,13,6.6,2013,0.0,0.0
5978,5978,101724,tt2122424,0.111493,0,0,Nailbiter,82,Horror,5/28/13,11,3.4,2013,0.0,0.0
5979,5979,184155,tt2182001,0.110783,7720000,0,Legenda No. 17,134,Drama,4/17/13,18,6.8,2013,7226177.48315607,0.0
5980,5980,178290,tt1785612,0.110315,0,0,The Punk Singer,80,Documentary,11/29/13,20,7.3,2013,0.0,0.0
5981,5981,159667,tt2388705,0.109747,0,0,Molly Maxwell,91,Drama,1/6/13,12,5.8,2013,0.0,0.0
5982,5982,195796,tt2348394,0.109185,0,0,Home Sweet Home,80,Horror|Thriller,5/13/13,10,4.8,2013,0.0,0.0
5983,5983,156713,tt1650393,0.106489,0,0,C.O.G.,92,Comedy|Drama,9/20/13,29,5.2,2013,0.0,0.0
5984,5984,238407,tt3277552,0.043907,0,0,Aningaaq,7,Drama,10/19/13,15,6.8,2013,0.0,0.0
5985,5985,229296,tt3165608,0.105401,0,0,Justin Bieber's Believe,92,Documentary|Music,12/19/13,52,7.5,2013,0.0,0.0
5986,5986,242575,tt2876428,0.05438,4000000,0,"Guten Tag, RamÃ³n",119,Drama,10/18/13,11,8.4,2013,3744133.41096169,0.0
5987,5987,235662,tt3214240,0.099544,0,0,Snow Bride,85,Family|TV Movie,11/9/13,14,6.8,2013,0.0,0.0
5988,5988,273404,tt2048770,0.154121,0,0,I'll Follow You Down,93,Science Fiction|Drama|Mystery,7/28/13,31,5.8,2013,0.0,0.0
5989,5989,203696,tt3025994,0.098585,0,0,Scooby-Doo! Stage Fright,75,Family|Adventure|Animation,8/20/13,21,7.9,2013,0.0,0.0
5990,5990,217787,tt1757831,0.097506,3600000,0,Paranormal Whacktivity,89,Comedy|Horror,7/24/13,11,3.8,2013,3369720.06986552,0.0
5991,5991,180314,tt1596753,0.096909,0,0,Salinger,120,Documentary,9/6/13,16,5.9,2013,0.0,0.0
5992,5992,173847,tt2343371,0.096455,0,0,Amiche da morire,0,Romance|Crime|Comedy,3/7/13,30,5.5,2013,0.0,0.0
5993,5993,259761,tt3605002,0.039953,0,0,Lights Out,3,Horror,12/1/13,28,7.1,2013,0.0,0.0
5994,5994,173205,tt2444946,0.213552,0,0,Girl Rising,101,Documentary,3/7/13,14,7.1,2013,0.0,0.0
5995,5995,212063,tt3089388,0.092901,0,0,Tim's Vermeer,80,Documentary,12/6/13,41,7.1,2013,0.0,0.0
5996,5996,199818,tt2236054,0.390247,0,0,Mystery Road,121,Thriller|Crime|Mystery,6/5/13,22,6.1,2013,0.0,0.0
5997,5997,180688,tt1646212,0.091023,0,0,Deep Dark Canyon,90,Action|Drama|Thriller,4/23/13,12,5.2,2013,0.0,0.0
5998,5998,237305,tt2275794,0.090458,0,342000,Gori Tere Pyaar Mein,150,Comedy|Romance,11/22/13,15,6.6,2013,0.0,320123.406637225
5999,5999,201132,tt2361700,0.086723,1000000,0,Antarctica: A Year on Ice,92,Drama|Adventure|Documentary,9/5/13,16,7.1,2013,936033.352740424,0.0
6000,6000,181095,tt2290709,0.085503,1000000,0,The Appearing,92,Horror|Mystery|Thriller,1/10/13,12,3.3,2013,936033.352740424,0.0
6001,6001,97686,tt1779076,0.08482,0,0,The Jeffrey Dahmer Files,76,Documentary,2/15/13,12,5.9,2013,0.0,0.0
6002,6002,198062,tt2234025,0.083891,0,0,Coffee Town,87,Comedy,7/9/13,28,6.6,2013,0.0,0.0
6003,6003,184992,tt2261434,0.068614,0,0,Viaggio Sola,85,Drama,4/24/13,17,5.4,2013,0.0,0.0
6004,6004,217337,tt2411112,0.060425,0,0,Les grandes ondes (Ã  l'ouest),85,Comedy,8/11/13,10,5.8,2013,0.0,0.0
6005,6005,244001,tt3210258,0.0626299999999999,0,0,Bo Burnham: what.,60,Comedy,12/18/13,28,7.7,2013,0.0,0.0
6006,6006,159002,tt2355540,0.07905,0,0,Cutie and the Boxer,81,Documentary,8/16/13,20,7.3,2013,0.0,0.0
6007,6007,270221,tt3301196,0.145356,232000,0,Neverlake,86,Horror|Drama|Mystery,12/13/13,10,4.0,2013,217159.737835778,0.0
6008,6008,222724,tt2396421,0.141918,0,0,Crystal Lake Memories: The Complete History of Friday the 13th,400,Documentary,9/13/13,10,6.9,2013,0.0,0.0
6009,6009,158936,tt2352488,0.076717,0,0,Interior. Leather Bar.,60,Drama,1/18/13,15,5.3,2013,0.0,0.0
6010,6010,176124,tt2051894,0.0758669999999999,1200000,2861020,Home Run,114,Drama,4/19/13,19,6.5,2013,1123240.0232885,2678010.14285741
6011,6011,192133,tt2402085,0.075197,0,97,Jimi: All Is by My Side,118,Drama|Music,9/8/13,40,5.3,2013,0.0,90.7952352158212
6012,6012,203321,tt1808339,0.074251,0,0,Not Another Happy Ending,102,Romance|Comedy|Drama,10/11/13,20,6.0,2013,0.0,0.0
6013,6013,229138,tt1770672,0.072669,0,0,Djinn,85,Horror,10/31/13,13,4.2,2013,0.0,0.0
6014,6014,174366,tt2357788,0.350292,0,0,Bridegroom,79,Documentary,4/23/13,27,7.1,2013,0.0,0.0
6015,6015,215848,tt2252680,0.070124,0,0,La gran familia espaÃ±ola,101,Comedy,9/13/13,27,6.1,2013,0.0,0.0
6016,6016,159140,tt2194326,0.194285,0,0,History of the Eagles,186,Documentary|Music,1/19/13,10,7.5,2013,0.0,0.0
6017,6017,185460,tt2885364,0.069606,0,0,Willow Creek,80,Adventure|Horror|Thriller|Mystery,5/2/13,57,5.2,2013,0.0,0.0
6018,6018,191502,tt2636522,0.065723,0,0,The Unbelievers,77,Documentary,12/13/13,29,6.5,2013,0.0,0.0
6019,6019,159370,tt2624672,0.096356,0,0,R'ha,6,Science Fiction,1/10/13,12,6.3,2013,0.0,0.0
6020,6020,246699,tt2951788,0.111367,0,0,Death Comes to Pemberley,180,Romance|Drama|Mystery,12/2/13,11,6.7,2013,0.0,0.0
6021,6021,97732,tt1954811,0.064635,0,0,See Girl Run,90,Romance,4/26/13,11,3.9,2013,0.0,0.0
6022,6022,191718,tt2811878,0.064476,0,0,Les rencontres d'aprÃ¨s minuit,92,Romance|Drama|Comedy,5/13/13,12,5.8,2013,0.0,0.0
6023,6023,121573,tt1727523,0.064187,0,0,My Amityville Horror,88,Documentary|Horror,3/14/13,18,6.2,2013,0.0,0.0
6024,6024,159012,tt2504022,0.080336,0,0,Narco Cultura,103,Documentary,11/22/13,19,7.3,2013,0.0,0.0
6025,6025,206284,tt2349460,0.31727,0,0,Grace Unplugged,102,Drama|Music,10/4/13,22,6.1,2013,0.0,0.0
6026,6026,202960,tt0485061,0.1635,0,0,uwantme2killhim?,93,Drama|Thriller,6/24/13,10,6.1,2013,0.0,0.0
6027,6027,223202,tt3148468,0.052986,0,0,L'arbitro,96,Comedy,9/12/13,19,5.4,2013,0.0,0.0
6028,6028,152756,tt1262990,0.050881,0,0,Paradise,86,Comedy|Drama,10/18/13,16,4.7,2013,0.0,0.0
6029,6029,213121,tt2446040,0.028875,0,0,Toy Story of Terror!,22,Animation|Comedy|Family,10/15/13,167,7.3,2013,0.0,0.0
6030,6030,167502,tt1817287,0.097682,0,0,Is the Man Who Is Tall Happy?,88,Documentary|Animation,11/22/13,26,7.1,2013,0.0,0.0
6031,6031,209964,tt3031030,0.049367,0,0,Porno,90,Drama,7/27/13,10,5.8,2013,0.0,0.0
6032,6032,159024,tt1509788,0.049206,3000000,0,Ass Backwards,90,Adventure|Comedy,1/21/13,19,4.9,2013,2808100.05822127,0.0
6033,6033,238185,tt3397430,0.048587,0,0,Russell Brand: Messiah Complex,99,Comedy,11/25/13,12,6.8,2013,0.0,0.0
6034,6034,142115,tt2186781,0.042197,0,0,Five Dances,83,Drama|Romance,6/19/13,15,6.4,2013,0.0,0.0
6035,6035,173495,tt2708946,0.042047,0,0,Unhung Hero,84,Documentary|Comedy,3/8/13,15,5.3,2013,0.0,0.0
6036,6036,159032,tt2481238,0.041807,0,0,Pussy Riot: A Punk Prayer,90,Music|Documentary,6/10/13,17,6.9,2013,0.0,0.0
6037,6037,158743,tt2007360,0.041774,0,0,Computer Chess,91,Comedy,7/17/13,18,6.1,2013,0.0,0.0
6038,6038,268207,tt2991008,0.073295,0,0,×›×™×“×•×Ÿ,97,Comedy,5/14/13,21,4.6,2013,0.0,0.0
6039,6039,174678,tt2507280,0.041543,0,0,Mr. Jones,90,Horror|Thriller|Drama,5/2/13,10,5.0,2013,0.0,0.0
